course_id,course_name,platform,category,sub_category,instructor,duration_hours,price_inr,rating,reviews,level,language,skills,description,certificate,popularity,prerequisites,completion_rate
C108707,ASP.NET Complete Bootcamp 7,Udemy,Web,ASP.NET,Instructor_44,16,0,3.7,8200,Beginner,English,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,457744,Mathematics,65.0
C108708,ASP.NET Complete Bootcamp 8,Khan Academy,Web,ASP.NET,Instructor_486,79,999,3.5,204994,Intermediate,English,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,217340,Basic Programming,69.3
C108709,ASP.NET Complete Bootcamp 9,Coursera,Web,ASP.NET,Instructor_308,70,3499,4.4,18521,Beginner,French,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,447521,Basic Programming,64.5
C108710,ASP.NET Complete Bootcamp 10,FutureLearn,Web,ASP.NET,Instructor_74,46,3499,4.5,58277,Intermediate,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,368767,None,89.0
C108711,ASP.NET Complete Bootcamp 11,Khan Academy,Web,ASP.NET,Instructor_482,9,4999,4.7,154196,Intermediate,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,293663,Basic Programming,83.0
C108712,ASP.NET Complete Bootcamp 12,Khan Academy,Web,ASP.NET,Instructor_401,3,3499,4.0,170167,Intermediate,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,245435,Basic Programming,94.7
C108713,ASP.NET Complete Bootcamp 13,Coursera,Web,ASP.NET,Instructor_341,54,999,4.5,120293,Beginner,Hindi,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,211493,Computer Fundamentals,94.9
C108714,ASP.NET Complete Bootcamp 14,FutureLearn,Web,ASP.NET,Instructor_321,19,4999,4.0,219618,Advanced,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,127231,Computer Fundamentals,54.3
C108715,ASP.NET Complete Bootcamp 15,Udemy,Web,ASP.NET,Instructor_103,76,0,4.7,235217,Advanced,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,12100,Mathematics,57.9
C108716,ASP.NET Complete Bootcamp 16,FutureLearn,Web,ASP.NET,Instructor_370,11,4999,3.7,49151,Beginner,Hindi,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,443483,Basic Programming,65.5
C108717,ASP.NET Complete Bootcamp 17,Skillshare,Web,ASP.NET,Instructor_314,50,0,4.0,113145,Advanced,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,140677,None,62.3
C108718,ASP.NET Complete Bootcamp 18,FutureLearn,Web,ASP.NET,Instructor_89,80,399,3.8,100987,Advanced,French,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,201437,None,78.9
C108719,ASP.NET Complete Bootcamp 19,Skillshare,Web,ASP.NET,Instructor_364,35,399,4.8,117259,Advanced,French,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,302839,None,60.2
C108720,ASP.NET Complete Bootcamp 20,Khan Academy,Web,ASP.NET,Instructor_421,27,4999,4.7,163013,Advanced,Hindi,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,360448,Basic Programming,38.8
C108721,ASP.NET Complete Bootcamp 21,Khan Academy,Web,ASP.NET,Instructor_259,44,1499,3.9,41930,Advanced,English,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,206917,Mathematics,55.3
C108722,ASP.NET Complete Bootcamp 22,Udemy,Web,ASP.NET,Instructor_234,46,399,4.1,151483,Intermediate,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,116056,Basic Programming,48.1
C108723,ASP.NET Complete Bootcamp 23,Udemy,Web,ASP.NET,Instructor_134,38,4999,4.3,185379,Intermediate,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,250288,Computer Fundamentals,78.2
C108724,ASP.NET Complete Bootcamp 24,Coursera,Web,ASP.NET,Instructor_209,15,999,4.4,16266,Intermediate,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,91648,None,93.6
C108725,ASP.NET Complete Bootcamp 25,Coursera,Web,ASP.NET,Instructor_47,4,999,3.7,8598,Advanced,French,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,176532,Computer Fundamentals,52.6
C108726,ASP.NET Complete Bootcamp 26,Udemy,Web,ASP.NET,Instructor_348,51,999,4.8,140271,Intermediate,English,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,285097,Computer Fundamentals,66.5
C108727,ASP.NET Complete Bootcamp 27,Khan Academy,Web,ASP.NET,Instructor_286,65,399,3.7,143515,Advanced,English,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,139686,None,69.3
C108728,ASP.NET Complete Bootcamp 28,Udemy,Web,ASP.NET,Instructor_148,40,4999,4.6,187344,Advanced,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,397083,Computer Fundamentals,53.1
C108729,ASP.NET Complete Bootcamp 29,Skillshare,Web,ASP.NET,Instructor_26,10,0,4.9,164353,Beginner,Hindi,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,154744,None,91.4
C108730,ASP.NET Complete Bootcamp 30,Skillshare,Web,ASP.NET,Instructor_61,56,999,4.5,75837,Intermediate,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,237842,None,69.3
C108731,ASP.NET Complete Bootcamp 31,edX,Web,ASP.NET,Instructor_313,17,399,4.0,83282,Intermediate,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,119548,Basic Programming,35.4
C108732,ASP.NET Complete Bootcamp 32,Skillshare,Web,ASP.NET,Instructor_103,17,1499,3.6,23580,Advanced,English,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,413558,Basic Programming,94.7
C108733,ASP.NET Complete Bootcamp 33,edX,Web,ASP.NET,Instructor_327,66,1499,4.1,232641,Beginner,French,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,224087,None,40.5
C108734,ASP.NET Complete Bootcamp 34,Udemy,Web,ASP.NET,Instructor_378,48,2499,3.7,86820,Intermediate,English,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,141083,Basic Programming,75.5
C108735,ASP.NET Complete Bootcamp 35,Skillshare,Web,ASP.NET,Instructor_317,60,4999,3.9,198080,Beginner,English,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,359590,Mathematics,77.6
C108736,ASP.NET Complete Bootcamp 36,Coursera,Web,ASP.NET,Instructor_101,13,1499,3.8,123579,Intermediate,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,489577,Computer Fundamentals,43.4
C108737,ASP.NET Complete Bootcamp 37,edX,Web,ASP.NET,Instructor_346,73,999,4.5,206727,Beginner,Hindi,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,335510,Computer Fundamentals,43.8
C108738,ASP.NET Complete Bootcamp 38,DataCamp,Web,ASP.NET,Instructor_38,24,399,3.8,163760,Intermediate,English,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,437532,Basic Programming,73.4
C108739,ASP.NET Complete Bootcamp 39,FutureLearn,Web,ASP.NET,Instructor_483,58,1499,3.7,133548,Beginner,English,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,205557,None,87.7
C108740,ASP.NET Complete Bootcamp 40,LinkedIn Learning,Web,ASP.NET,Instructor_85,12,2499,4.7,13850,Advanced,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,117511,Computer Fundamentals,44.9
C108741,ASP.NET Complete Bootcamp 41,LinkedIn Learning,Web,ASP.NET,Instructor_241,76,2499,4.9,154221,Beginner,Hindi,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,198732,Mathematics,80.3
C108742,ASP.NET Complete Bootcamp 42,DataCamp,Web,ASP.NET,Instructor_470,15,2499,4.0,238545,Intermediate,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,407494,Basic Programming,36.4
C108743,ASP.NET Complete Bootcamp 43,Khan Academy,Web,ASP.NET,Instructor_153,47,2499,3.9,205766,Beginner,Hindi,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,401279,Mathematics,71.2
C108744,ASP.NET Complete Bootcamp 44,Udemy,Web,ASP.NET,Instructor_20,36,399,4.9,183210,Intermediate,French,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,79217,Mathematics,77.4
C108745,ASP.NET Complete Bootcamp 45,Khan Academy,Web,ASP.NET,Instructor_374,6,2499,4.2,135911,Beginner,English,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,119024,Basic Programming,47.7
C108746,ASP.NET Complete Bootcamp 46,DataCamp,Web,ASP.NET,Instructor_46,38,0,4.1,203135,Beginner,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,150729,Basic Programming,91.7
C108747,ASP.NET Complete Bootcamp 47,edX,Web,ASP.NET,Instructor_230,76,999,4.5,1003,Advanced,English,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,192445,None,63.2
C108748,ASP.NET Complete Bootcamp 48,Udemy,Web,ASP.NET,Instructor_315,17,999,3.9,116062,Beginner,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,59057,Mathematics,73.5
C108749,ASP.NET Complete Bootcamp 49,Skillshare,Web,ASP.NET,Instructor_487,69,0,4.5,121340,Advanced,French,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,169052,Basic Programming,54.9
C108750,ASP.NET Complete Bootcamp 50,FutureLearn,Web,ASP.NET,Instructor_298,39,4999,4.4,136003,Intermediate,English,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,208983,Mathematics,43.1
C108751,ASP.NET Complete Bootcamp 51,FutureLearn,Web,ASP.NET,Instructor_78,61,0,4.9,32950,Beginner,Hindi,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,256660,Computer Fundamentals,55.7
C108752,ASP.NET Complete Bootcamp 52,LinkedIn Learning,Web,ASP.NET,Instructor_77,80,1499,3.6,107294,Advanced,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,498677,Mathematics,96.0
C108753,ASP.NET Complete Bootcamp 53,Coursera,Web,ASP.NET,Instructor_495,74,399,4.5,113587,Advanced,French,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,271190,Mathematics,81.0
C108754,ASP.NET Complete Bootcamp 54,Khan Academy,Web,ASP.NET,Instructor_291,55,1499,4.8,77114,Advanced,English,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,120931,Mathematics,47.1
C108755,ASP.NET Complete Bootcamp 55,FutureLearn,Web,ASP.NET,Instructor_451,57,699,4.5,212825,Intermediate,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,478811,Computer Fundamentals,61.0
C108756,ASP.NET Complete Bootcamp 56,FutureLearn,Web,ASP.NET,Instructor_69,58,1499,4.9,185995,Advanced,Hindi,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,162432,Basic Programming,38.8
C108757,ASP.NET Complete Bootcamp 57,DataCamp,Web,ASP.NET,Instructor_49,8,2499,3.7,249638,Intermediate,French,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,291766,None,64.4
C108758,ASP.NET Complete Bootcamp 58,Khan Academy,Web,ASP.NET,Instructor_164,14,399,4.7,208719,Beginner,Hindi,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,380553,Mathematics,87.0
C108759,ASP.NET Complete Bootcamp 59,LinkedIn Learning,Web,ASP.NET,Instructor_437,73,1499,4.3,12887,Advanced,Hindi,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,62592,Mathematics,40.4
C108760,ASP.NET Complete Bootcamp 60,Udemy,Web,ASP.NET,Instructor_327,30,3499,4.7,22375,Beginner,Spanish,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,194793,Computer Fundamentals,80.7
C108761,ASP.NET Complete Bootcamp 61,Coursera,Web,ASP.NET,Instructor_455,17,4999,4.9,92648,Beginner,French,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,379579,Computer Fundamentals,86.1
C108762,ASP.NET Complete Bootcamp 62,edX,Web,ASP.NET,Instructor_276,67,4999,4.0,15682,Intermediate,English,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,391287,None,40.6
C108763,ASP.NET Complete Bootcamp 63,Coursera,Web,ASP.NET,Instructor_260,36,1499,4.8,80107,Advanced,French,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,494457,Basic Programming,62.1
C108764,ASP.NET Complete Bootcamp 64,Skillshare,Web,ASP.NET,Instructor_349,3,0,3.6,224235,Beginner,English,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,344471,Basic Programming,43.2
C108765,ASP.NET Complete Bootcamp 65,DataCamp,Web,ASP.NET,Instructor_199,57,2499,4.6,235844,Advanced,English,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,325198,Mathematics,59.5
C108766,ASP.NET Complete Bootcamp 66,edX,Web,ASP.NET,Instructor_207,29,0,3.7,73268,Intermediate,French,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,359608,None,62.0
C108767,ASP.NET Complete Bootcamp 67,edX,Web,ASP.NET,Instructor_3,24,999,4.8,171041,Intermediate,Hindi,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,490401,Computer Fundamentals,40.1
C108768,ASP.NET Complete Bootcamp 68,LinkedIn Learning,Web,ASP.NET,Instructor_106,8,699,3.9,100162,Intermediate,French,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",No,462205,Computer Fundamentals,50.0
C108769,ASP.NET Complete Bootcamp 69,Skillshare,Web,ASP.NET,Instructor_373,47,1499,4.2,208745,Intermediate,Hindi,"ASP.NET, Web, Projects, Hands-on","Comprehensive ASP.NET course with practical projects, quizzes, assessments and capstone.",Yes,156373,None,80.6
