user_id,age,country,education,interest,skill_level,preferred_platform,learning_goal,weekly_hours,completed_courses
U04013,30,Germany,Graduate,Design,Advanced,DataCamp,Certification,15,36
U04014,24,Canada,Postgraduate,Web,Intermediate,Skillshare,College Project,11,19
U04015,42,Canada,Student,AI,Beginner,Udemy,Interview Prep,9,46
U04016,39,Germany,Graduate,Data Science,Intermediate,Udemy,Career Switch,14,32
U04017,52,Australia,Postgraduate,Soft Skills,Beginner,edX,Career Switch,27,1
U04018,25,Australia,Postgraduate,AI,Intermediate,Udemy,College Project,14,43
U04019,26,Canada,Student,Cybersecurity,Advanced,Khan Academy,Interview Prep,26,14
U04020,21,Germany,Student,Soft Skills,Intermediate,Coursera,Certification,14,19
U04021,22,Australia,Graduate,Mobile,Beginner,Khan Academy,Certification,22,18
U04022,36,USA,Student,Business,Intermediate,Udemy,Interview Prep,24,16
U04023,51,USA,Student,Cybersecurity,Beginner,LinkedIn Learning,Upskilling,29,46
U04024,50,Germany,Postgraduate,Design,Advanced,DataCamp,College Project,26,28
U04025,21,Canada,Student,Cloud,Beginner,Khan Academy,College Project,4,3
U04026,42,UK,Graduate,Programming,Advanced,edX,Promotion,3,47
U04027,55,Germany,Graduate,Soft Skills,Beginner,edX,College Project,24,28
U04028,22,UK,Graduate,Programming,Intermediate,LinkedIn Learning,Interview Prep,24,8
U04029,38,USA,Postgraduate,Data Science,Beginner,LinkedIn Learning,Career Switch,2,15
U04030,24,UK,Student,Soft Skills,Advanced,Khan Academy,Career Switch,10,21
U04031,51,USA,Graduate,Mobile,Beginner,edX,College Project,6,27
U04032,49,USA,Student,Programming,Intermediate,Udemy,Promotion,27,41
U04033,29,UK,Student,Business,Intermediate,Khan Academy,Upskilling,10,4
U04034,37,India,Student,Cybersecurity,Intermediate,Udemy,Promotion,12,42
U04035,42,Canada,Postgraduate,Mobile,Advanced,Skillshare,Certification,6,29
U04036,37,India,Student,AI,Intermediate,FutureLearn,Promotion,29,13
U04037,33,USA,Graduate,Business,Beginner,Udemy,Interview Prep,16,7
U04038,34,India,Graduate,AI,Advanced,Khan Academy,Upskilling,9,34
U04039,42,Australia,Postgraduate,Cloud,Beginner,LinkedIn Learning,Promotion,17,7
U04040,32,India,Student,Data Science,Beginner,Udemy,College Project,18,47
U04041,38,India,Student,Cloud,Beginner,LinkedIn Learning,Promotion,27,42
U04042,37,UK,Student,Business,Beginner,LinkedIn Learning,Career Switch,29,6
U04043,35,Canada,Postgraduate,Cybersecurity,Advanced,edX,College Project,26,13
U04044,35,Australia,Student,Programming,Advanced,Skillshare,Promotion,5,27
U04045,26,Germany,Graduate,Data Science,Intermediate,DataCamp,Upskilling,22,7
U04046,22,India,Postgraduate,Cybersecurity,Advanced,LinkedIn Learning,Interview Prep,10,7
U04047,48,Australia,Student,Cybersecurity,Intermediate,LinkedIn Learning,College Project,7,33
U04048,47,Germany,Student,AI,Beginner,Khan Academy,Certification,14,33
U04049,41,India,Student,Business,Intermediate,Udemy,College Project,5,2
U04050,27,Australia,Graduate,AI,Advanced,Udemy,Interview Prep,29,7
U04051,46,Australia,Postgraduate,Mobile,Advanced,Udemy,Career Switch,30,38
U04052,41,Germany,Postgraduate,Soft Skills,Advanced,Khan Academy,Career Switch,11,42
U04053,47,Australia,Student,Business,Advanced,DataCamp,Certification,9,18
U04054,46,Canada,Graduate,Design,Intermediate,Khan Academy,Career Switch,17,16
U04055,37,Australia,Student,Cybersecurity,Intermediate,DataCamp,Promotion,26,24
U04056,33,USA,Postgraduate,AI,Advanced,Udemy,College Project,27,50
U04057,21,Germany,Postgraduate,Soft Skills,Beginner,Coursera,College Project,11,33
U04058,51,India,Postgraduate,Design,Beginner,edX,College Project,15,0
U04059,51,Germany,Postgraduate,Business,Advanced,Skillshare,College Project,23,44
U04060,28,UK,Graduate,Data Science,Beginner,Skillshare,Career Switch,9,0
U04061,27,India,Postgraduate,Web,Intermediate,Udemy,Certification,16,32
U04062,28,Australia,Postgraduate,Cloud,Beginner,Khan Academy,Interview Prep,22,26
U04063,31,India,Student,AI,Advanced,FutureLearn,Interview Prep,3,18
U04064,46,Canada,Graduate,Programming,Advanced,edX,Certification,19,8
U04065,29,India,Postgraduate,Design,Intermediate,edX,Promotion,29,31
U04066,29,UK,Postgraduate,Soft Skills,Beginner,Skillshare,Certification,20,45
U04067,42,India,Student,Design,Intermediate,Skillshare,Certification,12,38
U04068,47,USA,Graduate,Data Science,Intermediate,DataCamp,Promotion,14,34
U04069,42,Australia,Graduate,Web,Beginner,DataCamp,College Project,27,13
U04070,39,India,Student,Cloud,Advanced,Coursera,Promotion,18,3
U04071,28,Australia,Postgraduate,Soft Skills,Beginner,LinkedIn Learning,Promotion,7,27
U04072,30,India,Postgraduate,Cybersecurity,Advanced,DataCamp,Certification,25,8
U04073,47,Germany,Postgraduate,Cloud,Beginner,edX,Certification,6,21
U04074,38,Germany,Graduate,Business,Beginner,edX,College Project,29,5
U04075,43,India,Postgraduate,Mobile,Advanced,edX,Promotion,21,33
U04076,26,Australia,Student,Programming,Intermediate,Coursera,Career Switch,8,49
U04077,36,USA,Postgraduate,Data Science,Beginner,edX,Upskilling,2,22
U04078,45,USA,Postgraduate,Mobile,Intermediate,FutureLearn,Career Switch,11,28
U04079,26,Canada,Postgraduate,Design,Beginner,LinkedIn Learning,Certification,6,39
U04080,43,India,Graduate,Cloud,Intermediate,DataCamp,Certification,17,34
U04081,49,Canada,Student,Programming,Advanced,LinkedIn Learning,Certification,5,37
U04082,35,Canada,Graduate,Web,Advanced,Coursera,Interview Prep,8,9
U04083,51,Australia,Graduate,AI,Advanced,Skillshare,Certification,27,30
U04084,38,India,Postgraduate,Soft Skills,Advanced,Coursera,College Project,11,43
U04085,22,India,Graduate,Mobile,Advanced,FutureLearn,Career Switch,7,13
U04086,51,India,Postgraduate,Design,Advanced,Coursera,Career Switch,9,5
U04087,32,USA,Postgraduate,Design,Beginner,Khan Academy,Certification,4,38
U04088,23,Australia,Postgraduate,AI,Intermediate,edX,Promotion,19,19
U04089,46,UK,Postgraduate,Soft Skills,Beginner,DataCamp,Career Switch,27,43
U04090,23,USA,Postgraduate,Programming,Beginner,LinkedIn Learning,Promotion,21,29
U04091,42,India,Graduate,Web,Intermediate,LinkedIn Learning,Career Switch,5,36
U04092,41,Canada,Graduate,Data Science,Intermediate,Khan Academy,Certification,21,23
U04093,27,India,Graduate,AI,Intermediate,edX,Interview Prep,21,2
U04094,23,Germany,Graduate,Data Science,Beginner,LinkedIn Learning,Certification,7,49
U04095,29,India,Student,Soft Skills,Beginner,Skillshare,College Project,7,11
U04096,41,Canada,Graduate,AI,Intermediate,Skillshare,Career Switch,7,49
U04097,32,USA,Postgraduate,Cloud,Intermediate,LinkedIn Learning,College Project,10,27
U04098,21,Canada,Postgraduate,Cybersecurity,Advanced,LinkedIn Learning,Interview Prep,14,38
U04099,25,USA,Postgraduate,Web,Intermediate,FutureLearn,Interview Prep,30,42
U04100,50,India,Postgraduate,AI,Advanced,Coursera,Promotion,18,47
U04101,31,USA,Student,AI,Advanced,Khan Academy,Interview Prep,14,7
U04102,36,USA,Graduate,Data Science,Beginner,Skillshare,College Project,27,43
U04103,42,Germany,Graduate,Design,Beginner,edX,College Project,3,18
U04104,53,UK,Graduate,Design,Advanced,FutureLearn,Certification,9,0
U04105,23,India,Student,AI,Intermediate,FutureLearn,College Project,17,14
U04106,43,Canada,Postgraduate,Web,Advanced,DataCamp,Career Switch,23,11
U04107,38,Germany,Student,Business,Intermediate,edX,College Project,13,8
U04108,35,UK,Graduate,Web,Intermediate,edX,Upskilling,17,46
U04109,33,Australia,Student,Cybersecurity,Advanced,FutureLearn,Interview Prep,26,40
U04110,31,USA,Graduate,Mobile,Beginner,LinkedIn Learning,Certification,15,28
U04111,25,India,Student,Soft Skills,Beginner,Udemy,Promotion,26,49
U04112,51,USA,Postgraduate,Web,Intermediate,FutureLearn,Promotion,30,47
U04113,18,USA,Graduate,Data Science,Beginner,edX,Upskilling,7,43
U04114,18,Canada,Student,Mobile,Beginner,edX,Interview Prep,27,24
U04115,41,Australia,Graduate,AI,Advanced,Udemy,Career Switch,6,49
U04116,51,India,Graduate,Mobile,Beginner,Udemy,Certification,12,1
U04117,47,Canada,Graduate,Business,Intermediate,Coursera,Interview Prep,16,27
U04118,43,Germany,Postgraduate,Cybersecurity,Advanced,DataCamp,Upskilling,15,13
U04119,18,USA,Student,Cybersecurity,Intermediate,Coursera,Interview Prep,6,20
U04120,48,Australia,Postgraduate,Programming,Beginner,Udemy,Career Switch,23,21
U04121,39,USA,Postgraduate,AI,Beginner,Coursera,Certification,22,36
U04122,45,India,Graduate,Business,Intermediate,Khan Academy,Career Switch,29,34
U04123,25,USA,Postgraduate,Business,Intermediate,Coursera,Interview Prep,29,34
U04124,49,Australia,Student,Business,Advanced,LinkedIn Learning,College Project,30,18
U04125,38,UK,Student,Data Science,Intermediate,Coursera,Promotion,13,35
U04126,35,Canada,Postgraduate,AI,Advanced,Udemy,Career Switch,11,26
U04127,33,Australia,Graduate,Programming,Advanced,edX,College Project,29,39
U04128,18,India,Graduate,Web,Intermediate,Udemy,College Project,10,30
U04129,44,Australia,Graduate,Mobile,Advanced,Udemy,College Project,29,2
U04130,52,Canada,Graduate,Data Science,Advanced,FutureLearn,Certification,27,38
U04131,19,Germany,Postgraduate,Data Science,Advanced,LinkedIn Learning,College Project,11,41
U04132,37,Australia,Student,Programming,Beginner,DataCamp,College Project,27,6
U04133,39,USA,Student,Cybersecurity,Beginner,edX,Career Switch,11,29
U04134,26,Germany,Graduate,Business,Advanced,Coursera,Interview Prep,16,49
U04135,37,Germany,Graduate,Soft Skills,Beginner,FutureLearn,Promotion,30,21
U04136,37,Germany,Graduate,Cybersecurity,Advanced,edX,Certification,13,32
U04137,20,Canada,Postgraduate,Web,Advanced,FutureLearn,Upskilling,13,24
U04138,51,Germany,Postgraduate,Design,Intermediate,Skillshare,Promotion,9,21
U04139,29,UK,Student,Web,Advanced,edX,Certification,19,17
U04140,50,Canada,Graduate,Business,Beginner,Khan Academy,College Project,26,30
U04141,40,Germany,Student,Mobile,Intermediate,DataCamp,Certification,19,5
U04142,35,India,Graduate,Data Science,Intermediate,LinkedIn Learning,Interview Prep,23,35
U04143,26,USA,Graduate,Cybersecurity,Beginner,Udemy,Promotion,27,49
U04144,18,Australia,Graduate,Soft Skills,Beginner,edX,Promotion,4,7
U04145,23,USA,Student,Soft Skills,Beginner,Skillshare,College Project,5,20
U04146,27,Germany,Student,Mobile,Advanced,Udemy,Certification,11,21
U04147,46,India,Postgraduate,Web,Beginner,FutureLearn,Career Switch,28,23
U04148,20,USA,Student,Business,Intermediate,Skillshare,Promotion,2,23
U04149,47,Australia,Postgraduate,AI,Beginner,DataCamp,Upskilling,16,43
U04150,19,USA,Student,Mobile,Beginner,Udemy,Certification,10,50
U04151,39,USA,Postgraduate,Data Science,Advanced,FutureLearn,Certification,18,0
U04152,31,India,Student,Design,Beginner,edX,Upskilling,6,27
U04153,23,USA,Student,Design,Intermediate,Coursera,Career Switch,20,30
U04154,22,Australia,Postgraduate,Design,Advanced,LinkedIn Learning,Upskilling,24,14
U04155,53,UK,Postgraduate,Cybersecurity,Intermediate,edX,Certification,4,44
U04156,39,UK,Graduate,Data Science,Beginner,FutureLearn,Career Switch,28,16
U04157,27,Germany,Student,Programming,Advanced,DataCamp,Certification,15,21
U04158,53,UK,Graduate,Business,Intermediate,Udemy,College Project,4,26
U04159,26,Canada,Graduate,Web,Advanced,edX,Upskilling,23,15
U04160,50,UK,Graduate,Programming,Beginner,Udemy,Interview Prep,29,18
U04161,32,UK,Postgraduate,Cloud,Intermediate,edX,Interview Prep,15,1
U04162,24,India,Postgraduate,Mobile,Advanced,Udemy,Certification,16,4
U04163,54,USA,Postgraduate,AI,Intermediate,Udemy,Career Switch,22,11
U04164,45,USA,Postgraduate,Cloud,Advanced,LinkedIn Learning,College Project,6,43
U04165,33,UK,Graduate,AI,Beginner,Udemy,Upskilling,25,28
U04166,36,UK,Student,Programming,Intermediate,Skillshare,Promotion,11,37
U04167,48,Germany,Student,Web,Advanced,Udemy,Promotion,7,47
U04168,21,USA,Postgraduate,Programming,Beginner,edX,Interview Prep,13,15
U04169,43,UK,Graduate,Cybersecurity,Advanced,edX,Certification,21,43
U04170,48,Australia,Postgraduate,Soft Skills,Beginner,Udemy,Promotion,13,17
U04171,27,Canada,Postgraduate,Business,Advanced,Coursera,College Project,17,44
U04172,28,UK,Student,Business,Advanced,Skillshare,Upskilling,14,21
U04173,45,Canada,Graduate,Mobile,Beginner,edX,College Project,4,23
U04174,45,India,Graduate,Mobile,Advanced,Coursera,Career Switch,30,4
U04175,27,UK,Student,Programming,Beginner,LinkedIn Learning,Upskilling,14,46
U04176,47,UK,Student,Cloud,Beginner,Skillshare,College Project,17,39
U04177,27,Canada,Student,Web,Advanced,Coursera,Promotion,12,6
U04178,51,Australia,Postgraduate,Design,Beginner,LinkedIn Learning,Upskilling,5,12
U04179,45,Australia,Student,AI,Intermediate,Udemy,Career Switch,18,10
U04180,40,Canada,Postgraduate,Business,Intermediate,Khan Academy,Upskilling,13,28
U04181,40,UK,Postgraduate,Cybersecurity,Advanced,Udemy,College Project,21,34
U04182,23,Australia,Student,Soft Skills,Advanced,LinkedIn Learning,College Project,13,49
U04183,55,Germany,Postgraduate,Programming,Intermediate,Coursera,College Project,17,16
U04184,36,Canada,Student,Mobile,Advanced,LinkedIn Learning,Promotion,20,20
U04185,21,UK,Graduate,Soft Skills,Beginner,Udemy,Career Switch,28,48
U04186,39,Canada,Graduate,Programming,Intermediate,FutureLearn,Career Switch,28,12
U04187,39,Germany,Graduate,Programming,Beginner,Coursera,College Project,13,41
U04188,30,Germany,Graduate,Cybersecurity,Intermediate,FutureLearn,Interview Prep,21,32
U04189,32,Canada,Graduate,Design,Advanced,Coursera,Certification,3,32
U04190,43,Germany,Student,Business,Advanced,FutureLearn,Upskilling,9,26
U04191,45,Germany,Postgraduate,Business,Beginner,Skillshare,Interview Prep,27,33
U04192,28,UK,Student,AI,Advanced,FutureLearn,Certification,30,32
U04193,20,Canada,Student,Programming,Intermediate,edX,Interview Prep,28,20
U04194,40,UK,Graduate,Cloud,Advanced,LinkedIn Learning,Career Switch,27,20
U04195,43,USA,Student,AI,Advanced,FutureLearn,Interview Prep,28,3
U04196,19,USA,Graduate,Design,Advanced,FutureLearn,Promotion,6,16
U04197,23,Germany,Postgraduate,Cybersecurity,Advanced,DataCamp,Upskilling,7,19
U04198,43,UK,Graduate,Web,Advanced,DataCamp,Interview Prep,24,38
U04199,32,India,Graduate,Programming,Intermediate,Udemy,Upskilling,29,2
U04200,44,Australia,Graduate,Web,Advanced,Coursera,Promotion,30,33
U04201,22,India,Student,Soft Skills,Intermediate,Skillshare,Certification,17,6
U04202,38,USA,Postgraduate,Design,Beginner,edX,Certification,18,50
U04203,26,Australia,Graduate,AI,Beginner,Udemy,Career Switch,8,24
U04204,46,USA,Postgraduate,Design,Advanced,Khan Academy,Interview Prep,17,21
U04205,27,Australia,Graduate,Design,Advanced,Khan Academy,Certification,9,47
U04206,49,UK,Postgraduate,Data Science,Beginner,FutureLearn,College Project,20,26
U04207,23,India,Graduate,Web,Advanced,Coursera,Certification,2,11
U04208,21,India,Student,Design,Intermediate,FutureLearn,Interview Prep,4,20
U04209,37,Australia,Postgraduate,Mobile,Advanced,DataCamp,Career Switch,16,40
U04210,49,Australia,Graduate,Data Science,Beginner,edX,College Project,28,25
U04211,52,UK,Graduate,Cybersecurity,Intermediate,Coursera,College Project,19,9
U04212,25,Canada,Graduate,Cybersecurity,Advanced,Khan Academy,Certification,3,44
U04213,45,India,Postgraduate,Mobile,Advanced,LinkedIn Learning,College Project,10,30
U04214,48,USA,Postgraduate,Design,Intermediate,edX,Certification,21,49
U04215,55,Canada,Graduate,Web,Advanced,Udemy,Interview Prep,4,12
U04216,19,UK,Postgraduate,Design,Beginner,Coursera,College Project,23,21
U04217,21,Germany,Graduate,AI,Advanced,edX,Career Switch,30,36
U04218,38,India,Postgraduate,AI,Advanced,LinkedIn Learning,Career Switch,26,26
U04219,40,USA,Graduate,Cloud,Beginner,Udemy,Upskilling,23,29
U04220,55,USA,Postgraduate,Cybersecurity,Beginner,Coursera,Promotion,20,4
U04221,52,India,Postgraduate,AI,Beginner,edX,College Project,16,7
U04222,47,UK,Student,Web,Beginner,Udemy,Career Switch,30,46
U04223,39,USA,Postgraduate,Business,Advanced,edX,Certification,6,30
U04224,18,India,Postgraduate,Web,Advanced,Coursera,Certification,10,21
U04225,38,Australia,Student,Programming,Intermediate,Coursera,Certification,6,5
U04226,23,Canada,Student,Design,Beginner,Udemy,Certification,12,31
U04227,40,Australia,Student,AI,Advanced,Skillshare,Upskilling,25,25
U04228,41,India,Postgraduate,Business,Intermediate,edX,Upskilling,22,6
U04229,52,UK,Student,Design,Beginner,Udemy,Interview Prep,18,41
U04230,48,UK,Postgraduate,Design,Advanced,FutureLearn,Promotion,25,43
U04231,30,USA,Graduate,Programming,Intermediate,FutureLearn,Upskilling,23,22
U04232,26,Germany,Student,Programming,Intermediate,Udemy,Interview Prep,20,34
U04233,51,Australia,Graduate,AI,Intermediate,Udemy,Interview Prep,16,13
U04234,54,Germany,Postgraduate,Design,Intermediate,edX,Interview Prep,8,43
U04235,41,Australia,Postgraduate,Mobile,Beginner,FutureLearn,Career Switch,6,39
U04236,31,Germany,Postgraduate,AI,Intermediate,LinkedIn Learning,Promotion,8,6
U04237,24,Germany,Student,Mobile,Advanced,Skillshare,Certification,18,6
U04238,51,Germany,Student,Cybersecurity,Beginner,edX,Promotion,15,35
U04239,47,Germany,Graduate,Data Science,Intermediate,LinkedIn Learning,College Project,19,17
U04240,34,Australia,Student,Mobile,Advanced,FutureLearn,Upskilling,23,26
U04241,22,Canada,Postgraduate,Business,Advanced,Skillshare,Promotion,4,11
U04242,51,USA,Student,Mobile,Advanced,Coursera,Certification,29,47
U04243,40,UK,Student,Business,Beginner,edX,Certification,15,33
U04244,49,Germany,Graduate,Web,Advanced,Khan Academy,Interview Prep,13,17
U04245,55,India,Student,Cloud,Intermediate,Udemy,Career Switch,5,0
U04246,39,Germany,Student,Data Science,Advanced,Udemy,Upskilling,15,46
U04247,21,UK,Postgraduate,Cloud,Beginner,FutureLearn,Interview Prep,10,23
U04248,29,Australia,Graduate,Soft Skills,Advanced,Coursera,Career Switch,14,8
U04249,47,Canada,Student,Cybersecurity,Beginner,FutureLearn,Promotion,8,25
U04250,40,India,Student,Mobile,Intermediate,Udemy,Promotion,26,28
U04251,30,USA,Graduate,Soft Skills,Intermediate,DataCamp,Certification,15,49
U04252,41,Germany,Graduate,Programming,Intermediate,Skillshare,Upskilling,18,26
U04253,37,India,Student,Business,Beginner,edX,Career Switch,5,41
U04254,26,USA,Student,Soft Skills,Beginner,Skillshare,Career Switch,6,39
U04255,46,UK,Postgraduate,Design,Beginner,FutureLearn,Interview Prep,8,42
U04256,49,Germany,Postgraduate,Programming,Advanced,Coursera,Upskilling,21,15
U04257,43,India,Student,Design,Intermediate,Khan Academy,Interview Prep,18,50
U04258,49,Germany,Postgraduate,Data Science,Advanced,edX,Interview Prep,25,12
U04259,37,India,Postgraduate,Cybersecurity,Intermediate,FutureLearn,Upskilling,19,29
U04260,38,Germany,Graduate,AI,Advanced,Udemy,Career Switch,12,2
U04261,25,India,Student,Business,Intermediate,Udemy,College Project,3,48
U04262,22,USA,Postgraduate,Cybersecurity,Beginner,edX,Interview Prep,23,15
U04263,18,USA,Graduate,Soft Skills,Beginner,Skillshare,Upskilling,28,2
U04264,47,Canada,Graduate,Programming,Beginner,Khan Academy,Promotion,21,19
U04265,19,USA,Postgraduate,Data Science,Beginner,Coursera,Interview Prep,12,6
U04266,31,India,Postgraduate,Programming,Intermediate,LinkedIn Learning,Certification,26,20
U04267,50,Canada,Graduate,Soft Skills,Beginner,Coursera,Interview Prep,19,31
