course_id,course_name,platform,category,sub_category,instructor,duration_hours,price_inr,rating,reviews,level,language,skills,description,certificate,popularity,prerequisites,completion_rate,combined_features
C109558,Teamwork Complete Bootcamp 58,Khan Academy,Soft Skills,Teamwork,Instructor_253,22,2499,4.1,204126,Intermediate,English,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,230232,Mathematics,39.3,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109559,Teamwork Complete Bootcamp 59,Khan Academy,Soft Skills,Teamwork,Instructor_381,48,3499,4.9,62025,Beginner,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,79135,Computer Fundamentals,67.7,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109560,Teamwork Complete Bootcamp 60,LinkedIn Learning,Soft Skills,Teamwork,Instructor_411,70,999,4.1,72950,Advanced,Hindi,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,453805,Mathematics,46.4,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109561,Teamwork Complete Bootcamp 61,Khan Academy,Soft Skills,Teamwork,Instructor_198,59,2499,4.3,240714,Beginner,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,115508,Basic Programming,87.2,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109562,Teamwork Complete Bootcamp 62,Khan Academy,Soft Skills,Teamwork,Instructor_282,49,1499,4.2,58282,Intermediate,Hindi,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,464732,Basic Programming,46.8,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109563,Teamwork Complete Bootcamp 63,LinkedIn Learning,Soft Skills,Teamwork,Instructor_129,20,0,4.0,74155,Beginner,Hindi,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,26669,Mathematics,59.6,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109564,Teamwork Complete Bootcamp 64,edX,Soft Skills,Teamwork,Instructor_48,31,2499,4.7,83776,Beginner,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,46361,Basic Programming,46.7,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109565,Teamwork Complete Bootcamp 65,edX,Soft Skills,Teamwork,Instructor_242,20,1499,4.8,168329,Beginner,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,7947,Basic Programming,85.0,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109566,Teamwork Complete Bootcamp 66,Skillshare,Soft Skills,Teamwork,Instructor_316,42,1499,5.0,77389,Intermediate,English,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,250423,Computer Fundamentals,42.0,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109567,Teamwork Complete Bootcamp 67,DataCamp,Soft Skills,Teamwork,Instructor_317,68,999,4.5,94437,Intermediate,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,222551,Mathematics,57.5,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109569,Teamwork Complete Bootcamp 69,LinkedIn Learning,Soft Skills,Teamwork,Instructor_446,76,4999,4.2,22639,Advanced,English,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,163098,Basic Programming,85.9,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109570,Teamwork Complete Bootcamp 70,Udemy,Soft Skills,Teamwork,Instructor_203,5,999,4.8,91290,Beginner,English,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,311283,Basic Programming,49.3,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109572,Teamwork Complete Bootcamp 72,Udemy,Soft Skills,Teamwork,Instructor_66,33,1499,4.3,52999,Intermediate,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,472551,Basic Programming,87.9,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109573,Teamwork Complete Bootcamp 73,Udemy,Soft Skills,Teamwork,Instructor_208,40,3499,3.8,227720,Advanced,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,109116,Mathematics,47.9,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109575,Teamwork Complete Bootcamp 75,Coursera,Soft Skills,Teamwork,Instructor_321,58,4999,3.5,33328,Intermediate,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,262572,Mathematics,66.4,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109576,Teamwork Complete Bootcamp 76,Khan Academy,Soft Skills,Teamwork,Instructor_25,74,1499,4.6,32715,Advanced,Hindi,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,200985,Mathematics,92.1,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109577,Teamwork Complete Bootcamp 77,Skillshare,Soft Skills,Teamwork,Instructor_284,60,4999,4.5,75098,Intermediate,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,499189,Mathematics,85.8,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109578,Teamwork Complete Bootcamp 78,LinkedIn Learning,Soft Skills,Teamwork,Instructor_408,11,999,3.8,230169,Intermediate,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,8421,Basic Programming,35.2,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109579,Teamwork Complete Bootcamp 79,Udemy,Soft Skills,Teamwork,Instructor_369,29,4999,3.5,80054,Advanced,Hindi,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,107652,Mathematics,54.2,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109581,Teamwork Complete Bootcamp 81,edX,Soft Skills,Teamwork,Instructor_441,16,399,3.7,200125,Intermediate,English,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,67100,Basic Programming,56.5,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109582,Teamwork Complete Bootcamp 82,DataCamp,Soft Skills,Teamwork,Instructor_433,54,4999,3.7,34638,Beginner,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,178632,Basic Programming,65.1,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109586,Teamwork Complete Bootcamp 86,DataCamp,Soft Skills,Teamwork,Instructor_72,75,1499,4.5,53680,Advanced,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,389167,Mathematics,47.3,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109587,Teamwork Complete Bootcamp 87,Coursera,Soft Skills,Teamwork,Instructor_286,12,2499,4.4,84406,Beginner,English,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,219239,Computer Fundamentals,67.4,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109588,Teamwork Complete Bootcamp 88,FutureLearn,Soft Skills,Teamwork,Instructor_98,38,699,4.3,143614,Beginner,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,40680,Basic Programming,37.8,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109590,Teamwork Complete Bootcamp 90,Khan Academy,Soft Skills,Teamwork,Instructor_33,21,699,4.4,184215,Intermediate,Hindi,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,349860,Computer Fundamentals,86.8,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109591,Teamwork Complete Bootcamp 91,Khan Academy,Soft Skills,Teamwork,Instructor_106,18,3499,4.4,218974,Beginner,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,215193,Computer Fundamentals,39.9,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109592,Teamwork Complete Bootcamp 92,FutureLearn,Soft Skills,Teamwork,Instructor_182,31,1499,4.9,40460,Beginner,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,324202,Mathematics,87.6,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
C109593,Teamwork Complete Bootcamp 93,FutureLearn,Soft Skills,Teamwork,Instructor_411,41,699,4.2,224712,Advanced,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,225395,Mathematics,56.2,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109594,Teamwork Complete Bootcamp 94,LinkedIn Learning,Soft Skills,Teamwork,Instructor_310,56,2499,4.2,143980,Advanced,Spanish,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,446290,Basic Programming,64.2,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109595,Teamwork Complete Bootcamp 95,Khan Academy,Soft Skills,Teamwork,Instructor_413,41,3499,3.7,232214,Intermediate,English,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,223639,Computer Fundamentals,91.0,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Intermediate"
C109596,Teamwork Complete Bootcamp 96,Coursera,Soft Skills,Teamwork,Instructor_57,45,999,4.2,82129,Advanced,English,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",No,498743,Computer Fundamentals,69.1,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Advanced"
C109598,Teamwork Complete Bootcamp 98,LinkedIn Learning,Soft Skills,Teamwork,Instructor_245,7,0,4.7,163227,Beginner,French,"Teamwork, Soft Skills, Projects, Hands-on","Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone.",Yes,221509,Computer Fundamentals,95.8,"Soft Skills Teamwork Teamwork, Soft Skills, Projects, Hands-on Comprehensive Teamwork course with practical projects, quizzes, assessments and capstone. Beginner"
